4,3,100,16,36,6.746666667,22.66,2.054687801,1027.69255,1.2,76.09,1.944
3,3,100,16,109,23.98,26.52,2.077684126,1026.785398,1.1,63.42,4.8505
3,1,100,16,186,44.5005,28.86,2.399524461,1025.225128,1.1,65.66,8.091
4,1,100,16,113,32.9395,22.66,2.089968951,1040.985997,1.2,66.57,6.3845
1,4,100,16,265,36.92333333,40,4.464595466,1108.576656,0.9,74.83,10.865
3,3,100,16,1,0.22,30.94,0.619381046,1078.946061,1.1,64.12,0.0475
2,3,100,16,121,24.15518519,30.6,1.291574802,967.9434861,1,76.44,6.171
4,3,100,16,218,37.7462963,23.98,2.400096725,1036.150451,1.2,68.46,10.246
4,2,100,16,138,34.65,24.86,3.550512368,1010.773996,1.2,64.47,6.969
2,1,100,16,258,81.5925,35.4,2.835945339,996.6321794,0.9,63.28,11.997
4,3,100,16,204,49.03555556,25.96,3.031005989,985.479083,1.2,65.8,8.67
3,3,100,16,214,48.8237037,26.78,2.512702393,1031.623764,1,83.86,11.449
4,4,100,16,215,38.23416667,23.76,4.614859873,983.5641575,1,69.58,10.535
4,4,100,16,1,0.161333333,23.54,4.902626365,1087.356205,1.1,63.49,0.0515
2,4,100,16,138,25.3,32.7,3.657830284,1023.479238,1.2,78.33,5.175
2,1,100,16,146,35.7335,35.7,4.916134452,955.0069964,1.1,71.82,6.935
4,2,100,16,280,64.27826087,22.66,3.371735364,977.2381349,1.2,84,14.14
4,3,100,16,175,38.14351852,23.54,0.822248107,1015.915828,0.9,65.66,10.0625
1,3,100,16,41,7.516666667,45.6,2.102824334,992.9152334,1,78.89,2.3165
3,2,100,16,121,31.53891304,26.78,2.649067625,966.5872527,1.2,70,6.1105
4,2,100,16,12,2.582608696,22.22,3.812625895,984.052994,1.1,78.33,0.474
3,2,100,16,41,9.804347826,28.86,3.067258786,1016.054609,1.1,79.73,2.1935
4,3,100,16,241,48.11074074,22.66,4.46461869,1013.502798,1.1,75.39,9.2785
4,3,100,16,245,45.91481481,23.1,2.647244649,1011.236911,1.2,65.52,13.8425
3,2,100,16,259,68.12826087,26.78,0.642168419,1055.794146,1.2,79.94,9.7125
1,4,100,16,229,42.40316667,42.8,1.149989742,1072.767709,0.9,75.95,10.4195
3,3,100,16,176,36.56888889,27.04,2.494724273,1092.217698,1,69.86,6.6
4,2,100,16,190,44.07173913,25.74,1.91222551,1084.791499,0.9,79.87,7.695
2,4,100,16,69,13.2825,34.2,0.583714106,1023.972602,1,76.51,3.4155
1,4,100,16,132,22.264,48,1.877961251,964.9976454,1,73.01,7.326
2,2,100,16,211,47.42913043,33.9,2.559591247,977.7149278,1.1,83.16,8.018
3,3,100,16,190,34.83333333,28.6,2.603125818,995.3062669,1.2,67.97,9.025
4,4,100,16,209,38.31666667,22.22,3.550991214,1100.923635,1.1,63.21,8.8825
2,3,100,16,289,58.87037037,31.8,2.042030558,1075.710067,0.9,78.19,16.473
4,1,100,16,250,63.9375,24.42,1.538116505,1025.640563,0.9,78.75,13.375
2,2,100,16,28,5.959130435,30.3,1.480586946,1062.83502,1,83.16,1.372
3,4,100,16,221,38.896,29.38,1.880568116,1076.320392,1,63.49,12.597
3,2,100,16,234,60.9926087,25.74,3.955326015,1013.153043,0.9,76.09,13.221
4,3,100,16,54,10.12,25.3,4.096241858,971.4841892,0.9,79.38,2.754
2,3,100,16,172,31.53333333,35.7,2.088968191,1067.865382,0.9,71.68,7.138
3,3,100,16,236,52.88148148,26.78,2.536886798,1098.621455,1.1,65.59,13.452
1,2,100,16,65,16.78695652,41.2,3.403023507,1045.350991,1,67.83,3.51
2,1,100,16,245,65.35375,32.1,1.075410321,1057.236708,1,73.99,11.76
2,4,100,16,204,34.782,31.5,3.715396839,1048.998965,1.2,81.34,11.73
1,2,100,16,56,12.05217391,42.4,2.804494222,1003.953017,1.1,67.13,2.744
2,4,100,16,207,31.4985,30.9,0.492818874,1031.00423,1.2,73.71,10.35
2,1,100,16,75,22.275,32.7,3.346295849,967.2276335,0.9,75.11,3.3
2,2,100,16,143,30.77608696,32.4,0.572734235,1082.831715,1.1,78.89,5.7915
2,3,100,16,151,33.83518519,33.6,3.38609586,1007.100435,0.9,65.38,6.1155
2,4,100,16,172,26.80333333,30.3,1.865250385,1029.796772,0.9,80.01,8.428
2,3,100,16,232,50.09481481,36,1.181672336,989.4275245,1,68.11,12.064
2,3,100,16,132,25.27555556,31.5,0.280061536,988.8226692,1.1,69.44,6.666
4,3,100,16,252,46.71333333,25.52,1.919067707,1070.205005,1.1,68.6,12.6
3,1,100,16,167,50.5175,30.42,2.409955556,965.535572,1.1,81.34,8.684
2,3,100,16,12,2.468888889,32.1,1.551869915,1090.2107,1,81.06,0.516
3,1,100,16,190,45.4575,29.38,3.485306789,1026.707054,1.2,73.99,7.505
1,3,100,16,10,2.362962963,39.6,1.819117519,1051.887178,1.2,63.14,0.415
4,1,100,16,215,67.4025,22.22,0.121298743,1072.124011,1,69.79,10.535
1,1,100,16,186,58.081,45.6,2.958144139,1053.48562,0.9,68.18,7.44
4,2,100,16,145,37.10108696,22.44,2.703575561,1015.035096,0.9,67.13,8.1925
3,1,100,16,288,83.16,30.16,1.070723531,1019.70373,0.9,73.99,11.952
2,1,100,16,81,22.49775,34.2,4.58158721,1092.778696,0.9,83.16,4.374
1,1,100,16,17,15.37625,46.8,2.584199329,1073.125888,1.2,83.51,0.6885
3,3,100,16,217,44.64574074,29.9,4.199796693,1056.897782,1,78.61,11.6095
4,1,100,16,24,6.336,24.2,2.322257891,962.5069517,1,78.12,1.296
4,2,100,16,187,49.63630435,23.76,1.90433341,1034.721012,1.1,66.85,10.659
1,4,100,16,35,6.031666667,47.2,2.380478205,1102.309805,0.9,76.51,1.9425
2,3,100,16,166,27.39,31.8,0.25238799,953.1559243,0.9,68.88,8.466
3,1,100,16,203,55.26675,27.56,1.939227436,979.1563799,1.1,78.82,10.759
3,2,100,16,25,6.516304348,25.74,1.095554648,1037.278198,0.9,66.71,0.9625
4,1,100,16,166,42.4545,23.76,1.796101115,1015.30083,1.2,74.69,7.968
2,2,100,16,127,29.45847826,34.5,0.876519994,1017.672725,1,72.24,6.6675
2,2,100,16,153,37.68456522,31.8,1.934792632,1054.804539,1,79.52,6.9615
1,4,100,16,84,12.012,42,3.256922058,1051.780905,1.1,71.4,4.704
4,3,100,16,296,59.69333333,25.52,1.641639806,1023.746986,1.2,73.64,13.468
3,2,100,16,183,45.07369565,30.42,1.258292714,1051.41747,1.2,76.51,7.4115
4,2,100,16,118,27.93521739,22.88,1.351968292,1003.596721,1.2,72.38,5.074
1,4,100,16,58,9.038333333,41.6,4.351063175,1005.042192,0.9,63.07,2.9
3,3,100,16,154,24.46888889,27.04,4.542252787,983.1433027,0.9,81.48,7.777
3,3,100,16,176,27.96444444,26.26,4.368566122,1061.099702,1.1,81.69,8.008
2,2,100,16,203,45.14543478,35.1,3.171617808,1034.299869,0.9,74.62,8.6275
1,3,100,16,48,8.408888889,40.8,1.859152934,1056.413458,0.9,83.72,2.184
1,3,100,16,211,49.85851852,46.4,3.772410073,1031.188683,0.9,63.77,8.7565
2,2,100,16,125,28.69565217,34.2,1.843271348,1038.230999,1.2,78.4,5.5625
4,3,100,16,7,1.397407407,24.42,2.737558003,1033.432664,1,67.83,0.3535
3,1,100,16,58,17.7045,30.68,2.123588967,1001.305496,1.2,75.32,3.219
4,2,100,16,136,33.17217391,25.3,2.781861428,1056.585959,1,63.49,5.304
1,4,100,16,16,2.229333333,45.6,3.631889404,1029.224413,1.1,73.01,0.608
2,4,100,16,33,4.7795,29.7,1.494401118,1043.01606,0.9,72.66,1.254
1,1,100,16,225,71.25625,47.2,0.930793884,1064.483636,1,69.72,10.4625
1,3,100,16,23,4.872592593,44.8,4.140667924,1016.429651,0.9,70.77,1.196
1,3,100,16,91,19.27851852,40,3.093654908,991.7622921,1.2,83.93,4.6865
4,2,100,16,254,63.77608696,25.74,1.028768254,1100.676004,1,76.72,9.652
1,2,100,16,43,9.357173913,43.2,4.338177365,1066.332796,0.9,64.26,2.2575
3,4,100,16,40,5.866666667,29.9,3.283098825,1087.012854,1.2,73.99,2.06
1,1,100,16,5,11.4025,41.2,3.772654964,961.6407761,1.2,76.37,0.2125
2,3,100,16,109,23.53592593,34.2,0.782469708,1061.788988,0.9,65.52,4.142
3,4,100,16,92,12.65,27.3,2.910749355,1070.233777,0.9,80.85,3.68
1,1,100,16,295,95.9925,39.6,1.42733058,1083.63923,1.1,75.32,13.275
3,4,100,16,163,30.77983333,26.78,0.928909146,1032.948016,0.9,77.21,7.2535
1,1,100,16,52,24.3,40.8,2.25959232,1049.629951,0.9,70.77,2.704
1,3,100,16,120,19.8,39.6,2.812200532,1039.372356,0.9,81.55,6.06
4,2,100,16,239,52.00847826,22.66,1.9957952,959.9404008,1,66.64,13.5035
2,2,100,16,119,26.46456522,34.2,3.014199993,1089.573481,1,82.46,5.474
1,2,100,16,203,44.17456522,40.4,1.961474234,1027.723121,0.9,67.97,8.6275
3,3,100,16,221,36.465,26.26,2.055708159,1073.558595,0.9,65.31,12.2655
1,3,100,16,144,26.69333333,42.4,1.484920474,955.4582543,1.1,69.79,6.048
1,1,100,16,196,56.354,43.2,1.188872039,1081.524624,1,69.79,10.094
4,3,100,16,31,5.746481481,22.44,3.645278627,1012.445474,1.2,76.44,1.6585
1,1,100,16,21,16.468,42.4,2.281978295,1050.608464,1.2,82.88,1.197
2,4,100,16,133,22.18883333,33.9,2.866914789,1049.76929,1.2,70.35,7.448
3,2,100,16,184,44.88,30.16,4.235476212,960.604267,1.1,73.5,9.936
4,4,100,16,182,34.36766667,22,2.748215492,1061.708471,1,67.76,9.555
2,1,100,16,253,69.575,33.6,0.455202026,990.8344258,1,68.67,13.7885
2,4,100,16,170,32.10166667,33.9,2.158603631,1101.870835,0.9,79.17,7.14
2,2,100,16,183,41.13521739,34.5,4.261321578,1087.586619,0.9,64.05,9.4245
1,2,100,16,24,5.107826087,46,1.705582209,1064.804744,1.1,74.97,1.152
1,3,100,16,40,8.637037037,46.4,3.301722812,1107.3699,1.1,75.18,2.24
1,3,100,16,65,14.43240741,45.2,3.583528586,1003.052494,0.9,65.17,3.6725
3,2,100,16,148,32.20608696,28.6,4.504575147,1046.740429,1.2,64.19,7.548
2,2,100,16,114,25.62521739,31.2,4.440704324,1012.080773,1.2,67.27,5.814
4,4,100,16,219,39.347,25.3,3.938667401,1032.456342,1.1,73.36,8.541
1,2,100,16,32,6.886956522,41.6,4.879142325,957.5683322,1.2,70.42,1.536
1,4,100,16,245,34.58583333,44.4,4.134922842,998.9852224,1.1,68.11,12.495
4,2,100,16,294,76.63173913,25.08,1.916370203,1065.418633,0.9,75.53,16.611
4,2,100,16,87,18.51586957,23.54,2.371708197,984.5519465,1.2,69.93,4.2195
4,3,100,16,201,42.17277778,22,1.366528783,996.0578605,1,76.3,8.5425
4,3,100,16,121,21.93685185,22.22,2.229061226,1004.857716,1,75.32,4.7795
2,2,100,16,294,75.22565217,35.7,4.349066606,1004.312208,1.1,69.51,12.495
4,2,100,16,12,2.783478261,25.96,4.728991447,996.4411258,0.9,69.58,0.492
3,2,100,16,246,54.12,27.3,2.129155011,1100.998045,1.2,67.69,10.701
3,4,100,16,182,31.69833333,29.9,0.765006053,1092.215643,1.2,66.36,7.644
1,1,100,16,142,44.7545,46,3.201707414,1045.896518,0.9,82.25,7.881
2,2,100,16,9,1.915434783,30.3,1.682378784,994.3508518,0.9,72.31,0.4815
1,4,100,16,71,11.97533333,44,0.409057331,1022.75324,1.1,79.8,2.982
2,1,100,16,92,21.758,33.6,0.746214628,978.9776615,1.2,72.73,5.014
2,2,100,16,214,51.17391304,31.2,0.876163008,1007.28728,0.9,70.7,12.305
2,4,100,16,156,23.738,31.8,1.469810724,1074.064812,1,75.95,6.318
4,4,100,16,51,8.3215,23.1,0.212384752,1014.929219,1.1,74.48,2.8305
3,2,100,16,209,45.48021739,25.74,0.113504461,1095.45736,1.2,63.77,11.286
2,1,100,16,96,28.248,29.7,1.386765476,1000.505946,1.2,77.91,4.368
3,3,100,16,7,1.269074074,29.12,2.989517437,1007.353089,1,72.52,0.392
2,2,100,16,181,47.17804348,30.9,1.405266467,985.2725809,1.2,73.78,8.507
4,1,100,16,130,31.8175,24.42,2.961479236,1006.306878,1,66.15,5.655
4,1,100,16,283,80.938,23.32,1.837576662,1084.626106,1,73.01,13.584
2,4,100,16,54,9.306,33.3,4.96849148,957.3602366,1.2,65.59,3.078
1,1,100,16,75,29.3875,44.4,0.099106963,1079.723782,1.2,67.06,4.3125
2,3,100,16,181,38.71388889,31.8,2.236717728,1101.128728,1,66.22,8.326
4,1,100,16,22,6.2315,24.86,0.361068161,1055.000507,0.9,75.53,1.166
4,4,100,16,235,42.22166667,25.52,3.54094496,1029.87886,0.9,79.87,10.575
1,3,100,16,53,12.09185185,44.8,2.251976229,1070.152923,1.2,65.8,2.3585
2,2,100,16,227,55.91108696,34.5,4.561219517,1023.602961,1.1,67.9,12.3715
1,1,100,16,177,61.10875,47.6,0.575703303,1029.731551,1,83.44,8.4075
3,2,100,16,52,11.06695652,27.04,3.212381866,1048.280562,0.9,68.53,2.184
3,3,100,16,96,21.12,29.64,1.738635144,962.0513645,1.1,70.98,4.128
2,1,100,16,110,26.3175,33.6,3.639921989,1003.172526,1,80.43,4.18
2,1,100,16,108,27.324,31.8,0.529089985,1015.853401,1.2,78.61,5.886
4,1,100,16,49,14.553,21.78,3.82439978,1000.826302,1.1,76.93,2.107
3,1,100,16,53,14.8665,27.56,2.995610328,1013.698761,1.2,75.88,2.756
3,2,100,16,170,42.68478261,27.04,0.751959072,1032.689326,1.2,72.87,7.14
2,1,100,16,106,27.1095,31.5,1.539114145,1078.565413,1.2,76.86,4.558
3,3,100,16,276,59.59555556,26.26,3.680208302,1037.590323,1.1,65.03,12.972
4,2,100,16,219,52.36956522,23.98,3.062205885,970.6727359,1,65.24,12.3735
1,2,100,16,26,5.657826087,42.8,4.93404731,1058.111534,0.9,79.52,1.118
4,4,100,16,122,18.117,23.32,4.676391398,1080.311752,1.1,70.91,7.015
3,2,100,16,212,52.72347826,26,4.718706798,1098.413642,1,77.7,8.692
4,2,100,16,136,31.22086957,22.44,3.248580313,964.5253278,1,79.66,5.644
1,3,100,16,44,8.335555556,48,4.877931732,1056.026028,0.9,70.7,2.508
3,2,100,16,268,69.21391304,30.68,3.122112519,953.0662023,1,71.12,11.792
1,1,100,16,155,50.0675,42.8,2.24470731,1010.725106,0.9,64.96,8.06
2,4,100,16,89,13.05333333,34.8,0.32509989,966.1520589,1,72.31,4.183
4,4,100,16,198,27.588,24.64,4.66624631,987.342253,1,76.02,9.9
2,2,100,16,68,16.58608696,31.8,2.378093585,1003.344379,1.2,80.57,3.162
3,3,100,16,171,32.04666667,30.68,2.677766771,964.884867,1.1,80.08,8.8065
2,4,100,16,111,19.536,33.3,4.704803532,1042.485595,1.1,80.43,5.7165
3,4,100,16,187,34.28333333,28.08,3.385743552,1066.326842,1,79.24,7.1995
4,3,100,16,83,19.95074074,22.66,4.370463017,1034.23898,1,81.97,3.237
1,3,100,16,47,7.467777778,44.8,0.501267705,1018.251518,1.1,79.73,2.3265
3,2,100,16,211,49.95195652,26.26,1.897405705,1041.822486,0.9,80.01,9.8115
3,3,100,16,100,23.62962963,26,1.162899209,1091.782283,1.1,72.66,4.2
1,4,100,16,182,28.028,43.2,4.884856123,1008.141423,1.1,79.59,9.191
4,4,100,16,198,36.663,25.74,2.531865981,972.9047298,1,83.09,8.316
3,4,100,16,94,13.78666667,28.86,3.431406856,1098.925464,1.1,79.87,4.418
4,4,100,16,155,21.3125,23.54,4.577869864,1006.634709,1.2,66.99,6.7425
1,2,100,16,252,57.24782609,47.2,3.76201954,992.5454114,1,79.38,11.34
1,4,100,16,2,0.359333333,39.6,1.338376423,1072.183643,1.2,83.37,0.075
2,3,100,16,171,28.91166667,33,4.378805981,1007.297887,1,72.1,8.8065
2,1,100,16,95,28.47625,31.8,2.985995165,996.3208811,1.2,80.29,4.275
3,1,100,16,22,5.808,29.64,1.460112992,972.1477432,1.1,78.54,0.99
3,3,100,16,237,56.96777778,31.2,2.475409936,1091.785025,1.1,65.31,11.7315
1,4,100,16,148,23.606,46.4,1.459035618,978.9615394,1.2,80.92,5.994
3,4,100,16,75,12.375,29.12,1.582720484,977.5296674,1,77.63,3.3375
4,1,100,16,2,0.5225,24.64,2.304932809,953.1603034,1,67.48,0.111
4,4,100,16,257,43.34733333,26.18,4.091343231,1053.38428,0.9,64.89,14.649
4,2,100,16,25,6.576086957,23.1,3.568858438,1049.900695,1.1,82.74,1.325
2,1,100,16,89,21.538,34.2,3.619377549,1070.185231,1.2,82.04,5.1175
4,2,100,16,64,16.06956522,25.52,0.045883763,984.763265,1.2,73.85,3.456
1,1,100,16,149,49.74575,47.6,0.984855079,1089.794605,1.2,74.76,6.258
1,2,100,16,43,9.562826087,44.8,0.167019766,977.4110508,1.1,80.57,2.4295
4,1,100,16,50,14.575,25.08,2.465776274,1073.471779,1.2,75.88,1.9
4,2,100,16,227,51.02565217,23.54,1.235822704,1042.486555,1,66.78,12.712
1,4,100,16,59,8.328833333,42.8,1.44466454,1008.240514,1,68.04,2.2125
1,4,100,16,6,0.869,44.8,2.597888763,1085.0025,0.9,73.29,0.264
3,4,100,16,41,7.817333333,28.6,3.450595048,998.4697735,1.1,80.08,2.214
4,3,100,16,244,43.73925926,25.52,3.708560815,1065.252678,1.1,66.43,11.468
2,3,100,16,160,27.7037037,30.6,3.660794823,1005.829946,1.1,75.04,6.8
4,1,100,16,134,39.4295,25.96,3.924951615,1032.964553,1,65.59,7.638
4,3,100,16,125,22.66203704,23.32,0.306550413,1038.92119,1.1,63.21,6.875
2,2,100,16,132,32.19652174,30.3,1.627577742,1020.513233,0.9,73.22,5.28
3,1,100,16,186,50.127,30.68,4.636118781,1042.923188,1,71.33,8.37
2,3,100,16,150,36.97222222,30.3,3.870647217,1058.232789,1.1,81.27,8.175
2,4,100,16,134,25.058,35.4,2.67421371,1048.133517,1,82.74,6.901
2,2,100,16,120,29.26956522,36,4.422661548,1003.072502,1.2,70.21,4.5
3,3,100,16,211,47.27962963,30.68,3.904742649,1083.80306,1.2,63.21,10.128
3,1,100,16,173,43.769,27.56,2.813525336,1047.915406,1.1,76.58,9.861
1,1,100,16,65,30.02,45.2,0.993571441,967.8033928,1.2,65.94,3.6075
2,1,100,16,128,33.088,30.6,0.530111835,974.8609019,1,70.63,6.08
1,3,100,16,89,19.3987037,44.8,2.650018509,1029.850554,1.1,72.03,4.0495
2,3,100,16,182,35.96185185,34.2,3.961286351,997.0089801,1.2,76.65,8.736
1,3,100,16,15,3.116666667,48,2.003301973,1096.181254,1.2,73.99,0.7875
3,2,100,16,221,57.60413043,28.86,4.702325319,1102.857331,1.1,69.09,12.4865
2,2,100,16,263,61.00456522,34.2,3.719776779,1081.789958,1.1,73.71,11.9665
2,3,100,16,277,64.88981481,33,2.936944877,1091.094594,1,65.45,14.404
2,4,100,16,20,3.813333333,32.7,1.887826793,1043.071227,1.1,71.96,1.11
1,3,100,16,22,5.108888889,41.6,3.10248468,998.5347082,0.9,70,1.089
3,2,100,16,258,67.24826087,28.34,0.867705368,1036.692387,1.2,64.96,13.029
4,3,100,16,43,7.532962963,25.74,0.073225415,970.0919913,1.1,74.9,2.408
4,3,100,16,238,54.78407407,25.3,3.362263983,964.7580717,1,65.17,10.948
4,4,100,16,195,32.175,21.78,4.008672138,1080.68288,0.9,71.96,11.115
4,4,100,16,56,8.932,23.54,2.035213417,1083.024748,1.1,80.71,3.192
3,2,100,16,223,55.9923913,29.38,1.553033246,1055.695787,1.2,71.82,10.258
3,2,100,16,69,14.85,30.42,4.219299552,1051.888097,1,74.13,3.8985
3,3,100,16,133,24.65425926,30.16,3.825037733,975.7933247,1,67.97,5.9185
4,3,100,16,195,31.38055556,22.22,3.48543804,981.1219734,0.9,73.29,7.41
4,2,100,16,21,4.871086957,23.76,2.064359951,1077.892183,0.9,68.46,0.8505
2,4,100,16,149,24.31183333,30.3,2.11874201,1016.759043,1,73.71,7.003
2,3,100,16,193,30.66555556,30.9,2.357917837,1068.629869,1,71.05,10.9045
1,4,100,16,267,44.055,44,3.78180224,992.0223112,1.2,70.14,10.2795
4,2,100,16,246,65.29695652,23.98,3.473539162,1065.586934,0.9,72.31,10.701
3,3,100,16,70,13.4037037,26,4.74757752,1081.33882,1,66.92,2.94
3,3,100,16,169,28.57351852,30.94,3.768169504,1036.61707,1,82.53,7.267
1,4,100,16,125,19.47916667,48,3.326134063,1082.094101,1.1,78.82,5.375
2,4,100,16,243,45.441,33.6,1.830783499,1066.413046,1,75.6,10.0845
1,2,100,16,252,59.65826087,44,1.234802082,1020.396663,0.9,83.51,9.954
4,3,100,16,149,31.56592593,22.22,2.166613334,1088.18031,1.2,68.74,8.1205
2,2,100,16,20,4.256521739,31.8,4.130770869,1053.869828,1.2,66.43,1.1
4,3,100,16,236,39.90148148,24.64,4.98703711,1075.631904,1.1,66.99,11.918
3,2,100,16,229,59.68934783,30.42,1.676929109,1103.584414,1.1,66.64,12.7095
2,3,100,16,55,9.635185185,33.9,1.538092822,998.5286301,1.1,80.15,2.75
3,2,100,16,216,55.78434783,28.34,0.546465429,1010.728882,0.9,69.23,12.42
1,3,100,16,10,1.792592593,44,0.507893722,959.6055813,1.1,73.43,0.535
3,1,100,16,165,49.9125,30.42,2.408746192,998.071603,0.9,73.57,7.0125
3,1,100,16,257,74.9155,30.94,2.80875631,1056.283523,1,66.92,12.4645
1,4,100,16,26,4.337666667,42,3.79790767,1006.398402,1.2,64.89,1.027
4,2,100,16,66,16.8873913,25.74,1.034626573,972.3473152,1.1,63.98,2.772
2,3,100,16,197,41.73481481,36,1.635688189,1004.132794,1,79.38,8.9635
